Date,Open,High,Low,Close,Adj Close,Volume
20-01-2014,26100,26380,25920,26320,21663.8418,8682800
21-01-2014,26300,26540,26220,26480,21795.5332,7562300
22-01-2014,26280,26560,26240,26560,21861.37891,10826500
23-01-2014,26320,26440,25980,25980,21383.98438,10336950
24-01-2014,26000,26360,25820,26140,21515.67969,14001750
27-01-2014,25860,26080,25700,25840,21268.75391,13346300
28-01-2014,25460,25860,25460,25660,21120.5957,11701350
29-01-2014,25600,25760,25540,25600,21071.21094,19181850
03-02-2014,25720,25760,25420,25440,20939.51563,16259200
04-02-2014,25260,25260,24980,24980,20560.89648,16033000
05-02-2014,24900,25100,24680,24740,20363.35156,14926650
06-02-2014,24900,25340,24800,25180,20725.50586,15197450
07-02-2014,25500,25580,25260,25500,20988.89844,9943600
10-02-2014,25420,25620,25240,25540,21021.82617,7799650
11-02-2014,25620,26300,25440,26220,21581.5293,12684000
12-02-2014,26620,26620,26100,26140,21515.67969,10027400
13-02-2014,26000,26400,25800,25960,21367.52344,5838450
14-02-2014,25920,26160,25840,26020,21416.90625,6220750
17-02-2014,25840,26120,25600,25700,21153.51953,9386650
18-02-2014,25700,25980,25640,25900,21318.13477,5910650
19-02-2014,26000,26000,25600,25800,21235.82617,6179750
20-02-2014,25800,25920,25620,25720,21169.98242,9543300
21-02-2014,26660,26660,26000,26600,21894.30469,14346200
24-02-2014,26680,26900,26420,26560,21861.37891,7425050
25-02-2014,26640,26800,26520,26680,21960.15039,8785300
26-02-2014,26740,26860,26500,26840,22091.84375,12918050
27-02-2014,26700,26840,26600,26820,22075.38086,7891350
28-02-2014,26740,26980,26640,26980,22207.07813,14232350
03-03-2014,26720,26800,26420,26500,21811.98828,12104150
04-03-2014,26400,26580,26300,26300,21647.37695,7900150
05-03-2014,26700,26820,26600,26600,21894.30469,7491500
06-03-2014,26580,26580,26200,26520,21828.45508,8616750
07-03-2014,26780,26780,26580,26780,22042.45898,7548650
10-03-2014,26400,26600,26340,26400,21729.68164,8657600
11-03-2014,26400,26540,26180,26440,21762.60742,9079800
12-03-2014,26400,26400,25860,25880,21301.67383,12579250
13-03-2014,25880,26260,25800,25800,21235.82617,11750200
14-03-2014,25400,25700,25400,25500,20988.89844,10836800
17-03-2014,25500,25520,25160,25320,20840.74219,8820000
18-03-2014,25400,25660,25320,25560,21038.28516,11045600
19-03-2014,25600,25700,25360,25380,20890.125,7638550
20-03-2014,25400,25440,25240,25240,20774.89453,5939400
21-03-2014,25380,25460,25240,25460,20955.97852,8321300
24-03-2014,25200,25480,25180,25460,20955.97852,7073900
25-03-2014,25380,25400,24820,24940,20527.9668,13625000
26-03-2014,25380,25800,24960,25700,21153.51953,17444700
27-03-2014,25800,26660,25700,26660,21943.6875,20877850
28-03-2014,26400,26760,26400,26700,21976.61719,10648700
31-03-2014,26900,26900,26440,26860,22108.30859,13259850
01-04-2014,26900,26900,26620,26780,22042.45898,11081000
02-04-2014,27000,27140,26860,27140,22338.77539,13100050
03-04-2014,27020,27900,27020,27800,22882.01563,19098800
04-04-2014,27540,27940,27540,27600,22717.39844,18400350
07-04-2014,27940,27940,27480,27940,22997.25195,10761750
08-04-2014,27740,27980,27500,27880,22947.86719,10608200
09-04-2014,27880,27900,27280,27420,22569.23828,16061600
10-04-2014,27380,27600,27200,27600,22717.39844,9999200
11-04-2014,27240,27360,27180,27300,22470.46875,10659350
14-04-2014,27300,27720,27300,27400,22552.77734,10586000
15-04-2014,27720,27740,27380,27400,22552.77734,10969800
16-04-2014,27400,27840,27260,27600,22717.39844,9308550
17-04-2014,27520,27600,27320,27400,22552.77734,7241650
18-04-2014,27400,27580,27400,27560,22684.47656,9518350
21-04-2014,27580,27720,27500,27600,22717.39844,3299250
22-04-2014,27480,27680,27420,27500,22635.08984,6084300
23-04-2014,27880,27900,27640,27780,22865.55273,9500750
24-04-2014,28180,28180,27980,28140,23161.87109,10546200
25-04-2014,28400,28560,27960,27980,23030.17773,15269800
28-04-2014,28080,28120,27640,27760,22849.09766,9431450
29-04-2014,27780,27900,27020,27200,22388.1582,10909200
30-04-2014,27600,27620,26520,26860,22108.30859,15047300
02-05-2014,27080,27180,26880,26920,22157.68945,14943350
07-05-2014,27000,27120,26800,26880,22124.76953,14189700
08-05-2014,27100,27100,26880,27000,22223.53906,16281900
09-05-2014,27120,27160,26520,26700,21976.61719,13157050
12-05-2014,26720,27900,26640,27760,22849.09766,15944800
13-05-2014,27760,28500,27760,28000,23046.63477,12107400
14-05-2014,28180,28300,28020,28300,23293.56836,11103750
15-05-2014,28280,28380,28060,28200,23211.25391,6806700
16-05-2014,28000,28740,27980,28560,23507.56445,15856500
19-05-2014,28560,29000,28160,28960,23836.80859,19281050
20-05-2014,28900,29080,28700,29020,23886.19141,16007300
21-05-2014,28700,29000,28700,28820,23721.57813,10842500
22-05-2014,28820,28960,28520,28520,23474.64453,9540000
23-05-2014,28100,28560,28100,28560,23507.56445,8511650
26-05-2014,28400,28640,28300,28440,23408.79102,3735600
27-05-2014,28340,28460,28060,28140,23161.87109,4748400
28-05-2014,28380,28700,28180,28660,23589.88086,9200950
29-05-2014,29000,29300,28800,29200,24034.34766,12521500
30-05-2014,29400,29640,28860,28860,23754.5,15831050
02-06-2014,28860,29160,28780,29100,23952.03516,7439450
03-06-2014,29680,29900,29300,29400,24198.9668,17234250
05-06-2014,29320,29600,29000,29140,23984.95898,13507050
09-06-2014,29400,29460,28040,28180,23194.79297,22269600
10-06-2014,28420,28760,28100,28720,23639.26172,9214100
11-06-2014,28240,28600,28240,28440,23408.79102,8625750
12-06-2014,28600,28600,28020,28260,23260.63867,12943150
13-06-2014,28040,28080,27260,27340,22503.39648,18589050
16-06-2014,27600,27640,27240,27480,22618.62695,15319950
17-06-2014,27200,27560,27020,27480,22618.62695,13476750
18-06-2014,27460,27520,27120,27160,22355.23242,11044350
19-06-2014,26900,26980,26400,26460,21779.07031,22339700
20-06-2014,26600,26600,25920,26020,21416.90625,23902650
23-06-2014,26420,26640,26320,26440,21762.60742,12488250
24-06-2014,26800,27080,26640,26900,22141.23047,11890850
25-06-2014,26600,26660,26360,26400,21729.68164,10231900
26-06-2014,26180,26860,26140,26500,21811.98828,12765300
27-06-2014,26140,26380,26120,26220,21589.67773,8953050
30-06-2014,26200,26480,26180,26440,21770.82227,8881050
01-07-2014,26160,26280,26020,26200,21573.20508,8725400
02-07-2014,26340,26620,26120,26600,21902.56641,11139250
03-07-2014,26720,26720,26320,26360,21704.95508,8543050
04-07-2014,26440,26520,26060,26120,21507.33203,5978850
07-07-2014,25820,26020,25800,25840,21276.7793,9437050
08-07-2014,25880,26380,25740,25900,21326.18359,12073200
09-07-2014,25740,26160,25660,26160,21540.27734,11829900
10-07-2014,26160,26220,26040,26120,21507.33203,8960200
11-07-2014,26000,26040,25640,25680,21145.03125,10779600
14-07-2014,25960,26000,25720,25720,21177.9707,7082150
15-07-2014,26000,26460,25940,26400,21737.88867,11976050
16-07-2014,26260,26460,26220,26420,21754.35742,9114200
17-07-2014,26520,26700,26400,26600,21902.56641,10922700
18-07-2014,26300,26860,26280,26860,22116.6543,9742650
21-07-2014,26980,27200,26860,27060,22281.33789,8059950
22-07-2014,26960,27160,26900,26960,22198.99219,6300950
23-07-2014,27080,27140,26700,26760,22034.31445,6417300
24-07-2014,27000,27160,26620,27100,22314.27734,8051700
25-07-2014,26920,27100,26700,27100,22314.27734,8790150
28-07-2014,27100,27340,26880,27160,22363.67578,8992550
29-07-2014,27100,27760,27060,27720,22824.7793,12809300
30-07-2014,27760,28160,27480,27900,22972.99414,17359450
31-07-2014,27480,27700,26720,26860,22116.6543,24351350
01-08-2014,26100,26560,25840,25840,21276.7793,28231050
04-08-2014,26000,26340,25820,26340,21688.48438,12066750
05-08-2014,26020,26420,26000,26320,21672.01367,8626450
06-08-2014,26120,26320,25900,26000,21408.52539,10830100
07-08-2014,26000,26040,25700,25800,21243.8457,9527250
08-08-2014,25680,25700,24960,25000,20585.125,20621450
11-08-2014,25500,25640,25140,25400,20914.48633,18619250
12-08-2014,25400,25880,25240,25320,20848.61133,8995700
13-08-2014,25500,25500,24960,25280,20815.67578,12845000
14-08-2014,25480,25640,25080,25220,20766.27148,10447350
18-08-2014,25580,25600,25000,25000,20585.125,10518950
19-08-2014,25280,25460,25060,25080,20650.99023,10044400
20-08-2014,25280,25420,25020,25220,20766.27148,9430600
21-08-2014,25100,25220,24620,24700,20338.09766,17105400
22-08-2014,24900,24940,24700,24940,20535.71484,8407650
25-08-2014,24620,24620,24420,24560,20222.81445,11577200
26-08-2014,24700,24700,24420,24440,20124.01367,10719450
27-08-2014,24460,24740,24440,24600,20255.76172,12171000
28-08-2014,25160,25160,24720,24840,20453.37891,10311850
29-08-2014,24760,24760,24560,24680,20321.62891,14558250
01-09-2014,24720,24740,24480,24520,20189.88281,5664050
02-09-2014,24420,24500,23880,23880,19662.9082,15899600
03-09-2014,24000,24000,23600,23780,19580.56836,21238750
04-09-2014,24200,24320,24040,24200,19926.40234,12099950
05-09-2014,24300,24320,23900,24020,19778.18555,10770400
11-09-2014,24000,24140,23840,23840,19629.97656,23309200
12-09-2014,24000,24160,24000,24020,19778.18555,10872350
15-09-2014,24140,24160,23920,24000,19761.7168,7161500
16-09-2014,24160,24300,24020,24120,19860.52539,7092400
17-09-2014,24140,24520,24140,24520,20189.88281,7545750
18-09-2014,24600,24600,24080,24200,19926.40234,9476750
19-09-2014,24460,24460,24120,24200,19926.40234,13435050
22-09-2014,24080,24080,23600,23760,19564.10156,16022100
23-09-2014,23560,23700,23220,23220,19119.46289,19541400
24-09-2014,23040,23220,22820,23000,18938.3125,15789200
25-09-2014,23240,23320,22940,23120,19037.12109,19414500
26-09-2014,23040,23700,22960,23700,19514.69141,12413550
29-09-2014,23860,24000,23400,23900,19679.37695,9401000
30-09-2014,23700,23760,23300,23680,19498.23047,12379300
01-10-2014,23480,23660,23120,23120,19037.12109,11929800
02-10-2014,23300,23300,22820,22820,18790.09766,12732750
06-10-2014,22900,23120,22760,23020,18954.7793,21252900
07-10-2014,23240,23720,23240,23240,19135.92773,10149150
08-10-2014,22840,23020,22480,22600,18608.94922,14720550
10-10-2014,22000,22280,21980,22100,18197.24609,21837450
13-10-2014,21640,22540,21560,22160,18246.65039,11344750
14-10-2014,22540,22920,22400,22540,18559.54688,16572550
15-10-2014,22560,22900,22400,22500,18526.60938,14143600
16-10-2014,22320,22420,22080,22300,18361.92188,15148300
17-10-2014,22120,22300,21740,21780,17933.75781,16281750
20-10-2014,22300,22340,22020,22120,18213.7168,9476750
21-10-2014,21880,22000,21620,21660,17834.95117,11766050
22-10-2014,21940,22080,21800,22080,18180.78125,11127700
23-10-2014,22260,22260,21800,21880,18016.09961,8505900
24-10-2014,22060,22240,21840,22240,18312.52734,8378450
27-10-2014,22020,22220,21740,21900,18032.56836,8388600
28-10-2014,21800,22000,21720,21820,17966.6875,6243850
29-10-2014,22000,22600,21800,22600,18608.94922,13726100
30-10-2014,22580,23660,22300,23620,19448.81836,24566950
31-10-2014,23960,25000,23700,24880,20486.32031,38623150
03-11-2014,25000,25040,24320,24700,20338.09766,13475800
04-11-2014,24380,24840,24100,24340,20041.67383,13000300
05-11-2014,24300,24500,23880,24040,19794.65039,10162150
06-11-2014,23960,24200,23860,24080,19827.58789,8570150
07-11-2014,24360,24360,23900,24120,19860.52539,6030200
10-11-2014,24520,25380,24440,25360,20881.54883,19202900
11-11-2014,25100,25220,24540,24620,20272.22656,12141400
12-11-2014,24620,24680,24380,24600,20255.76172,9079600
13-11-2014,24560,24640,23980,24000,19761.7168,11547150
14-11-2014,24020,24020,23600,23880,19662.9082,10621750
17-11-2014,23800,24400,23640,24100,19844.05469,9693950
18-11-2014,24400,24540,24300,24400,20091.08008,10754700
19-11-2014,24760,24760,24240,24360,20058.14258,12502750
20-11-2014,24120,24400,24120,24200,19926.40234,10024150
21-11-2014,24380,24520,24340,24460,20140.48438,12336350
24-11-2014,24940,24960,24200,24400,20091.08008,10284300
25-11-2014,24480,24480,23800,23800,19597.03906,17811050
26-11-2014,23800,24220,23640,24020,19778.18555,12287900
27-11-2014,25460,26020,25280,25280,20815.67578,44377800
28-11-2014,25900,25920,25480,25740,21194.43945,9844550
01-12-2014,25880,25960,25740,25900,21326.18359,12866850
02-12-2014,25900,25900,25320,25900,21326.18359,9222700
03-12-2014,26000,26020,25900,25960,21375.58984,9735500
04-12-2014,26040,26060,25960,26000,21408.52539,8871350
05-12-2014,26280,26280,26000,26040,21441.46094,5637800
08-12-2014,26060,26420,26040,26380,21721.41797,7916550
09-12-2014,26380,27140,26380,26980,22215.45898,13553100
10-12-2014,26920,26920,26340,26340,21688.48438,15977800
11-12-2014,26340,26380,25880,26100,21490.86523,20490850
12-12-2014,26060,26080,25480,25720,21177.9707,14397250
15-12-2014,25600,25600,25200,25460,20963.89063,14337950
16-12-2014,25400,25780,25360,25580,21062.69531,12894750
17-12-2014,25580,25660,25060,25320,20848.61133,13088650
18-12-2014,25320,25580,25040,25320,20848.61133,11808250
19-12-2014,25880,26560,25740,26560,21869.63086,18356500
22-12-2014,26900,26940,26360,26900,22149.5918,17943850
23-12-2014,26920,26980,26740,26780,22050.7832,10976350
24-12-2014,26780,26860,26780,26860,22116.6543,6257000
26-12-2014,26860,27100,26860,27040,22264.86523,11488100
29-12-2014,26900,26940,26580,26580,22206.37695,9637450
30-12-2014,26600,26700,26420,26540,22172.96094,10649100
02-01-2015,26800,26800,26540,26600,22223.08984,8774950
05-01-2015,26720,26720,26260,26660,22273.22461,10139500
06-01-2015,26300,26340,25760,25900,21638.27344,15235500
07-01-2015,25880,26220,25640,26140,21838.78125,14322750
08-01-2015,26780,26780,26200,26280,21955.74805,14477600
09-01-2015,26280,26440,26280,26280,21955.74805,9312400
12-01-2015,26260,26380,26020,26320,21989.16602,8325400
13-01-2015,26280,26800,26000,26780,22373.47461,12293400
14-01-2015,26780,27100,26700,26900,22473.73047,14332250
15-01-2015,26900,26980,26580,26680,22289.92969,14103900
16-01-2015,26680,26680,26260,26320,21989.16602,13568500
19-01-2015,26580,26980,26400,26860,22440.31445,6672950
20-01-2015,27000,27440,26900,27440,22924.87695,13278050
21-01-2015,27340,27900,27200,27900,23309.18359,16612650
22-01-2015,27960,27980,27560,27560,23025.12891,17957700
23-01-2015,28000,28000,27540,27720,23158.80078,12858750
26-01-2015,27500,27900,27280,27780,23208.92969,10153500
27-01-2015,27500,28000,27480,28000,23392.72852,9957200
28-01-2015,27720,27800,27480,27560,23025.12891,10831500
29-01-2015,27360,27900,27140,27200,22724.36523,13702250
30-01-2015,27200,27540,27200,27300,22807.91406,16110000
02-02-2015,27300,27540,27120,27360,22858.04297,10521000
03-02-2015,27600,27600,27180,27320,22824.62305,5654400
04-02-2015,27500,27620,27180,27180,22707.6582,9328900
05-02-2015,27180,27380,26920,27160,22690.94727,6770400
06-02-2015,26920,27480,26720,27440,22924.87695,8005050
09-02-2015,27200,27980,27140,27900,23309.18359,8693500
10-02-2015,28000,28000,27540,27560,23025.12891,6519350
11-02-2015,27480,27480,27080,27100,22640.82422,9973800
12-02-2015,26800,27160,26620,26880,22457.02344,10748200
13-02-2015,27200,27220,26900,27220,22741.07617,6522900
16-02-2015,27360,27480,27220,27480,22958.29297,6226500
17-02-2015,27480,27540,27280,27540,23008.42188,5745000
23-02-2015,27560,27800,27320,27340,22841.33594,15301800
24-02-2015,27700,27780,27280,27340,22841.33594,10863250
25-02-2015,27600,27700,27460,27580,23041.8418,8374250
26-02-2015,27580,27600,27360,27500,22975.00586,8179150
27-02-2015,27500,27520,27140,27140,22674.24414,13009400
02-03-2015,27500,28460,27340,28460,23777.03516,21805600
03-03-2015,28700,28740,28120,28360,23693.49414,13748800
04-03-2015,28220,28800,28200,28740,24010.96875,11603100
05-03-2015,28780,28860,28340,28440,23760.33594,9615600
06-03-2015,28280,28980,28120,28840,24094.51367,11733500
09-03-2015,28800,28800,28400,28400,23726.91602,7814600
10-03-2015,28680,28860,28400,28420,23743.62305,10419850
11-03-2015,28380,29580,28360,29480,24629.20117,21108650
12-03-2015,29200,29460,28940,28940,24178.0625,19153200
13-03-2015,29220,29580,29100,29140,24345.14453,9413100
16-03-2015,29160,29740,29100,29400,24562.36914,8974550
17-03-2015,29400,30000,29200,29940,25013.50977,13661150
18-03-2015,29920,30120,29720,30060,25113.76563,12464350
19-03-2015,30200,30200,29400,29400,24562.36914,13225800
20-03-2015,29500,29600,29200,29280,24462.11133,12704950
23-03-2015,29240,29480,29160,29340,24512.23828,8122900
24-03-2015,29100,29560,29100,29520,24662.62109,9113150
25-03-2015,29740,29760,29440,29700,24813.00586,9369050
26-03-2015,29000,29120,28420,28420,23743.62305,21005950
27-03-2015,28300,28960,28300,28420,23743.62305,16065800
30-03-2015,28500,28680,28240,28560,23860.58594,8955500
31-03-2015,28980,29040,28600,28820,24077.80078,9842650
01-04-2015,28740,28740,28400,28460,23777.03516,7266050
02-04-2015,28680,28800,28460,28680,23960.84375,6903400
03-04-2015,28680,28800,28400,28680,23960.84375,6270150
06-04-2015,28860,29800,28700,29400,24562.36914,10582600
07-04-2015,29560,29700,29240,29240,24428.69336,9526050
08-04-2015,29400,29700,29200,29580,24712.75,7773400
09-04-2015,29400,29780,29400,29660,24779.58984,9107550
10-04-2015,29600,29880,29560,29800,24896.54688,9960100
13-04-2015,29580,29820,29360,29580,24712.75,10293300
14-04-2015,29700,29700,29300,29480,24629.20117,9429750
15-04-2015,29200,29400,28540,28920,24161.35156,13551050
16-04-2015,29240,29540,28940,29540,24679.33203,10762350
17-04-2015,29540,29560,28940,29000,24228.18359,10172300
20-04-2015,28920,28960,28460,28600,23894,12394900
21-04-2015,28420,28900,28400,28880,24127.92383,11852650
22-04-2015,28880,29460,28720,29220,24411.98242,12655550
23-04-2015,29400,29400,28800,29020,24244.89258,9245150
24-04-2015,28980,29100,28000,28200,23559.81836,19089900
27-04-2015,28200,28220,27500,27900,23309.18359,16517150
28-04-2015,27800,28000,27180,27320,22824.62305,15697300
29-04-2015,27340,27880,27280,27700,23142.0957,10895650
30-04-2015,27700,28360,27580,28200,23559.81836,18352850
04-05-2015,28140,28460,27940,28000,23392.72852,8283700
06-05-2015,27800,27820,27120,27240,22757.79492,13270500
07-05-2015,27240,27500,27080,27400,22891.45508,10257400
08-05-2015,27320,27400,26760,26760,22356.76953,9488100
11-05-2015,27200,27200,26720,26720,22323.3457,9640450
12-05-2015,26900,27060,26480,26620,22239.80273,10633200
13-05-2015,26980,26980,26520,26660,22273.22461,9877250
14-05-2015,26820,26860,26560,26800,22390.1875,8488500
15-05-2015,27100,27120,26420,26520,22156.25586,8922350
18-05-2015,26700,26700,26180,26400,22056.00391,9626850
19-05-2015,26420,27100,26140,26760,22356.76953,8680900
20-05-2015,26980,27400,26820,27320,22824.62305,10291450
21-05-2015,27420,27440,26880,27040,22590.69141,7210600
22-05-2015,27060,27060,26700,27000,22557.27344,8195800
26-05-2015,27320,27380,26720,27240,22757.79492,10034150
27-05-2015,27200,27320,26260,26280,21955.74805,17265450
28-05-2015,26340,26420,26020,26180,21872.20508,15048150
29-05-2015,26400,26420,25940,26140,21838.78125,17380750
01-06-2015,26000,26020,25760,25820,21571.43945,10921950
02-06-2015,26000,26060,25760,26060,21771.95117,8757550
03-06-2015,26060,26320,25300,25460,21270.67773,11769400
04-06-2015,26300,26820,26100,26740,22340.05469,19411950
05-06-2015,26500,27100,26400,26820,22406.89063,9828150
08-06-2015,26900,26940,26260,26280,21955.74805,10118950
09-06-2015,26000,26200,25360,25640,21421.05469,13735250
10-06-2015,25640,25880,25240,25240,21086.87109,12501700
11-06-2015,25260,25480,25060,25140,21003.33203,15314050
12-06-2015,25560,25740,25280,25540,21337.50977,11741500
15-06-2015,25100,25480,25100,25400,21220.55273,8067800
16-06-2015,25400,25480,24900,25100,20969.91016,12767600
17-06-2015,25000,25320,24800,25080,20953.20313,9452300
18-06-2015,25180,25580,25020,25300,21137.00391,8247600
19-06-2015,25320,25560,25200,25320,21153.70898,7094750
22-06-2015,25820,25920,25520,25620,21404.34961,6370900
23-06-2015,26180,26560,25820,26420,22072.71484,10159000
24-06-2015,26000,26220,25820,26040,21755.24023,10198000
25-06-2015,25800,26060,25380,25380,21203.83594,10695800
26-06-2015,25040,25800,25040,25560,21354.22852,10347500
29-06-2015,25380,25700,25120,25620,21421.10742,11519950
30-06-2015,25520,25700,25320,25360,21203.72656,9870350
01-07-2015,25360,26040,25180,25900,21655.2168,8324900
02-07-2015,25720,26080,25700,25980,21722.10938,8223000
03-07-2015,25740,25880,25340,25360,21203.72656,7130200
06-07-2015,25060,25200,24460,24600,20568.2793,10099950
07-07-2015,24400,25180,24400,24800,20735.49805,12478250
08-07-2015,24800,25020,24640,24780,20718.78125,11780950
09-07-2015,24600,25300,24520,25300,21153.56055,14030500
10-07-2015,25140,25320,24960,25180,21053.22266,9573400
13-07-2015,25000,25440,24900,25320,21170.27344,7672050
14-07-2015,25300,25400,24420,24500,20484.66797,19989700
15-07-2015,24500,24760,24480,24700,20651.89063,8370650
16-07-2015,24460,25740,24460,25640,21437.82813,11173450
17-07-2015,26000,26220,25560,26100,21822.44336,14861650
20-07-2015,25820,26080,25460,25500,21320.7793,6446400
21-07-2015,25500,25540,24940,25260,21120.11523,9702750
22-07-2015,24880,25200,24700,25060,20952.89063,13416150
23-07-2015,24880,25060,24680,24680,20635.16797,10448250
24-07-2015,24540,24760,24480,24580,20551.55469,9829200
27-07-2015,24580,24940,24560,24600,20568.2793,12152000
28-07-2015,24480,25020,24380,24600,20568.2793,13381350
29-07-2015,25000,25500,24620,25260,21120.11523,13734450
30-07-2015,25160,25200,24300,24300,20317.44336,15419600
31-07-2015,24400,24440,23500,23700,19815.78125,19579450
03-08-2015,23680,23680,23320,23500,19648.55664,9844550
04-08-2015,23500,23740,23400,23640,19765.61328,12844350
05-08-2015,23640,23640,23160,23180,19381.00586,12802500
06-08-2015,23100,23120,22300,22300,18645.2207,20199050
07-08-2015,22400,22740,22300,22720,18996.39648,13787100
10-08-2015,22800,22840,22600,22820,19080.00391,5722500
11-08-2015,23020,23580,22960,23140,19347.55859,11664300
12-08-2015,23000,23280,22800,23080,19297.39063,11154000
13-08-2015,23060,23060,22760,22800,19063.2832,7520550
14-08-2015,22800,22800,22800,22800,19063.2832,0
17-08-2015,22800,22820,22080,22080,18461.28516,11360850
18-08-2015,22360,22820,22340,22620,18912.78711,11583600
19-08-2015,23380,23520,22820,23080,19297.39063,20070750
20-08-2015,23260,23420,22600,22780,19046.56445,10805950
21-08-2015,21980,22560,21920,22020,18411.11719,20442550
24-08-2015,21760,22300,20660,21580,18043.22656,22429600
25-08-2015,21580,22140,21340,21580,18043.22656,19625950
26-08-2015,21360,21480,21000,21340,17842.56055,27947600
27-08-2015,21640,21720,21260,21340,17842.56055,24769400
28-08-2015,21720,21720,21460,21620,18076.67773,23111150
31-08-2015,21420,21780,21040,21780,18210.45313,20415450
01-09-2015,21780,21960,21620,21700,18143.5625,12018600
02-09-2015,21380,21900,21300,21800,18227.17383,15634150
03-09-2015,22040,22500,21860,22440,18762.28516,15200350
04-09-2015,22440,22880,22360,22580,18879.33789,12570650
07-09-2015,22580,22580,22100,22240,18595.0625,9590250
08-09-2015,22260,22720,22120,22620,18912.78711,9116500
09-09-2015,22920,22940,22720,22940,19180.33789,12968800
10-09-2015,22600,22780,22360,22680,18962.94922,18128400
11-09-2015,22520,22660,22300,22300,18645.2207,10208350
14-09-2015,22400,22480,22200,22480,18795.72656,8353650
15-09-2015,22280,22560,22260,22460,18779.00977,11647800
16-09-2015,22420,23140,22420,23040,19263.95117,17188150
17-09-2015,23060,23140,22880,23140,19347.55859,13698000
18-09-2015,22900,23840,22700,23800,19899.39258,21813500
21-09-2015,23260,23460,23000,23000,19230.50586,10267950
22-09-2015,22860,23000,22600,22900,19146.89648,12533750
23-09-2015,22880,22880,22500,22620,18912.78711,9882450
24-09-2015,22520,22700,22500,22520,18829.17188,6636050
25-09-2015,22400,22500,22180,22240,18595.0625,10458000
30-09-2015,22000,22680,21800,22680,18962.94922,22946800
01-10-2015,22800,22900,22420,22680,18962.94922,12052050
02-10-2015,22240,22660,22240,22380,18712.11719,13715100
05-10-2015,22380,22620,22300,22300,18645.2207,12096750
06-10-2015,22600,23100,22540,23020,19247.22852,19149350
07-10-2015,23960,25040,23720,25020,20919.44727,39975100
08-10-2015,25000,25580,25000,25400,21237.16797,28533850
12-10-2015,25200,25260,24940,25200,21069.94336,18948700
13-10-2015,25200,25440,24960,25040,20936.16602,9900000
14-10-2015,24960,25200,24740,25080,20969.60938,8752550
15-10-2015,24880,25640,24860,25380,21220.44336,12425150
16-10-2015,25300,25380,25180,25300,21153.56055,7198400
19-10-2015,25140,25300,24980,25120,21003.05469,5853500
20-10-2015,25200,25460,25120,25320,21170.27344,7517350
21-10-2015,25300,25640,25180,25400,21237.16797,6978350
22-10-2015,25600,25900,25380,25600,21404.38281,11533650
23-10-2015,26000,26000,25560,25780,21554.88672,13153550
26-10-2015,25960,25960,25440,25840,21605.05469,7608250
27-10-2015,25640,25980,25620,25960,21705.38867,6612050
28-10-2015,25880,26160,25820,26160,21872.61133,13565150
29-10-2015,26600,27840,26480,26500,22156.89063,31523550
30-10-2015,26900,27800,26820,27440,22942.83203,25469250
02-11-2015,27700,27860,27480,27660,23126.76953,19327300
03-11-2015,27620,27620,27000,27040,22608.38477,15092000
04-11-2015,27040,27220,26520,26600,22240.49805,14053500
05-11-2015,26600,27080,26600,26840,22441.16406,8652100
06-11-2015,26860,26960,26600,26760,22374.27539,8216100
09-11-2015,26760,26880,26420,26880,22474.60742,9283050
10-11-2015,26720,26820,26280,26420,22089.99609,9877550
11-11-2015,26420,26900,26420,26660,22290.66211,7022450
12-11-2015,26660,26680,26340,26340,22023.11133,7870850
13-11-2015,26340,26340,26000,26000,21738.83203,8883850
16-11-2015,25820,25820,25260,25260,21120.11523,13785250
17-11-2015,25500,25800,25400,25400,21237.16797,9309200
18-11-2015,25440,25800,25440,25620,21421.10742,8386750
19-11-2015,25800,25800,25420,25780,21554.88672,9642500
20-11-2015,25780,25920,25560,25700,21487.99805,8436000
23-11-2015,25700,26040,25620,25640,21437.82813,9941000
24-11-2015,25640,26100,25640,25980,21722.10938,7978000
25-11-2015,26000,26200,25980,25980,21722.10938,7131350
26-11-2015,25980,26800,25980,26700,22324.10547,9290000
27-11-2015,26900,26980,26540,26540,22190.32617,8492700
30-11-2015,26500,26500,25680,25680,21471.27539,26700300
01-12-2015,25880,26440,25760,26420,22089.99609,12605650
02-12-2015,26420,26440,25880,26000,21738.83203,11481400
03-12-2015,25900,25940,25720,25800,21571.61133,8334750
04-12-2015,25500,25600,25340,25380,21220.44336,9635550
07-12-2015,25380,25500,25240,25240,21103.39063,9805350
08-12-2015,25240,25440,25240,25240,21103.39063,6916100
09-12-2015,25240,25500,25240,25260,21120.11523,9090600
10-12-2015,25260,25860,25260,25660,21454.55469,15193350
11-12-2015,25660,25900,25440,25680,21471.27539,10336450
14-12-2015,25460,25460,25100,25220,21086.66406,11140050
15-12-2015,25220,25600,25200,25540,21354.2207,8774700
16-12-2015,25560,26200,25560,25980,21722.10938,10398100
17-12-2015,26020,26160,25500,25800,21571.61133,8733850
18-12-2015,25300,25760,25280,25560,21370.94922,8418450
21-12-2015,25560,25700,25220,25600,21404.38281,8023300
22-12-2015,25600,25840,25340,25840,21605.05469,10309600
23-12-2015,25840,25980,25640,25900,21655.2168,10357400
24-12-2015,25900,26000,25700,25700,21487.99805,7807550
28-12-2015,25700,25780,25320,25320,21170.27344,11361500
29-12-2015,25300,25320,24820,25080,21306.20313,11647200
30-12-2015,25200,25440,25080,25200,21408.14453,10197900
